================ Training Loss (Sat Sep 19 20:20:44 2026) ================
[Rank 0] (epoch: 4, iters: 550, time: 0.595, data: 0.001) , D_A: 0.182, G_A: 0.484, cycle_A: 0.570, idt_A: 0.699, D_B: 0.144, G_B: 0.746, cycle_B: 1.675, idt_B: 0.237

[Rank 0] (epoch: 4, iters: 650, time: 0.603, data: 0.001) , D_A: 0.190, G_A: 0.361, cycle_A: 0.639, idt_A: 0.228, D_B: 0.280, G_B: 0.733, cycle_B: 0.529, idt_B: 0.305

[Rank 0] (epoch: 4, iters: 750, time: 0.596, data: 0.001) , D_A: 0.143, G_A: 0.575, cycle_A: 0.431, idt_A: 0.181, D_B: 0.194, G_B: 0.336, cycle_B: 0.444, idt_B: 0.190

[Rank 0] (epoch: 5, iters: 100, time: 0.596, data: 10.296) , D_A: 0.189, G_A: 0.538, cycle_A: 0.395, idt_A: 0.132, D_B: 0.210, G_B: 0.395, cycle_B: 0.325, idt_B: 0.183

[Rank 0] (epoch: 5, iters: 200, time: 0.641, data: 0.001) , D_A: 0.179, G_A: 0.314, cycle_A: 1.023, idt_A: 0.202, D_B: 0.131, G_B: 0.133, cycle_B: 0.459, idt_B: 0.530

[Rank 0] (epoch: 5, iters: 300, time: 0.593, data: 0.001) , D_A: 0.196, G_A: 0.292, cycle_A: 0.609, idt_A: 0.239, D_B: 0.239, G_B: 0.601, cycle_B: 0.507, idt_B: 0.273

[Rank 0] (epoch: 5, iters: 400, time: 0.587, data: 0.001) , D_A: 0.387, G_A: 0.026, cycle_A: 0.981, idt_A: 0.180, D_B: 0.313, G_B: 0.732, cycle_B: 0.351, idt_B: 0.491

[Rank 0] (epoch: 5, iters: 500, time: 0.587, data: 0.001) , D_A: 0.301, G_A: 0.237, cycle_A: 0.713, idt_A: 0.160, D_B: 0.398, G_B: 0.269, cycle_B: 0.392, idt_B: 0.330

[Rank 0] (epoch: 5, iters: 600, time: 0.585, data: 0.001) , D_A: 0.205, G_A: 0.453, cycle_A: 1.547, idt_A: 0.658, D_B: 0.098, G_B: 0.765, cycle_B: 1.476, idt_B: 0.700

[Rank 0] (epoch: 5, iters: 700, time: 0.593, data: 0.001) , D_A: 0.169, G_A: 0.385, cycle_A: 1.017, idt_A: 0.256, D_B: 0.139, G_B: 0.330, cycle_B: 0.550, idt_B: 0.427

[Rank 0] (epoch: 6, iters: 50, time: 0.586, data: 0.001) , D_A: 0.212, G_A: 0.372, cycle_A: 1.237, idt_A: 0.566, D_B: 0.185, G_B: 0.697, cycle_B: 0.698, idt_B: 0.380

[Rank 0] (epoch: 6, iters: 150, time: 0.585, data: 0.001) , D_A: 0.279, G_A: 0.052, cycle_A: 1.490, idt_A: 0.433, D_B: 0.280, G_B: 0.560, cycle_B: 0.811, idt_B: 0.831

[Rank 0] (epoch: 6, iters: 250, time: 0.655, data: 0.001) , D_A: 0.184, G_A: 0.624, cycle_A: 0.418, idt_A: 0.299, D_B: 0.301, G_B: 0.637, cycle_B: 0.832, idt_B: 0.205

[Rank 0] (epoch: 6, iters: 350, time: 0.590, data: 0.001) , D_A: 0.249, G_A: 0.492, cycle_A: 0.522, idt_A: 0.272, D_B: 0.146, G_B: 0.426, cycle_B: 0.508, idt_B: 0.212

[Rank 0] (epoch: 6, iters: 450, time: 0.596, data: 0.001) , D_A: 0.261, G_A: 0.391, cycle_A: 0.443, idt_A: 0.523, D_B: 0.241, G_B: 0.165, cycle_B: 1.226, idt_B: 0.189

[Rank 0] (epoch: 6, iters: 550, time: 0.592, data: 0.001) , D_A: 0.308, G_A: 0.161, cycle_A: 0.391, idt_A: 0.352, D_B: 0.368, G_B: 0.524, cycle_B: 0.878, idt_B: 0.174

[Rank 0] (epoch: 6, iters: 650, time: 0.594, data: 0.001) , D_A: 0.499, G_A: 0.526, cycle_A: 0.450, idt_A: 0.429, D_B: 0.246, G_B: 0.460, cycle_B: 0.979, idt_B: 0.215

[Rank 0] (epoch: 6, iters: 750, time: 0.593, data: 0.001) , D_A: 0.160, G_A: 0.627, cycle_A: 1.243, idt_A: 0.351, D_B: 0.114, G_B: 0.461, cycle_B: 0.851, idt_B: 0.501

[Rank 0] (epoch: 7, iters: 100, time: 0.586, data: 9.371) , D_A: 0.252, G_A: 0.342, cycle_A: 0.498, idt_A: 0.199, D_B: 0.187, G_B: 0.343, cycle_B: 0.400, idt_B: 0.223

[Rank 0] (epoch: 7, iters: 200, time: 0.593, data: 0.001) , D_A: 0.212, G_A: 0.446, cycle_A: 0.351, idt_A: 0.334, D_B: 0.071, G_B: 0.566, cycle_B: 0.812, idt_B: 0.147

[Rank 0] (epoch: 7, iters: 300, time: 0.663, data: 0.001) , D_A: 0.228, G_A: 0.414, cycle_A: 0.514, idt_A: 0.326, D_B: 0.241, G_B: 0.564, cycle_B: 0.693, idt_B: 0.227

[Rank 0] (epoch: 7, iters: 400, time: 0.586, data: 0.001) , D_A: 0.306, G_A: 0.196, cycle_A: 0.340, idt_A: 0.406, D_B: 0.270, G_B: 0.207, cycle_B: 0.892, idt_B: 0.120

